Periode,Tanggal Periode,Kode Item,Nama Item,Satuan Standar,Jumlah Standar,Total Item,Lag_1,Lag_2,Lag_3,Lag_6,Lag_12,Rolling_Mean_3,Rolling_Max_3,Rolling_Min_3,Rolling_Mean_6,Rolling_Mean_12,Tahun,Bulan
2023-02,2023-02-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2
2023-03,2023-03-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,3
2023-03,2023-03-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,3
2023-04,2023-04-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,4.0,1040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,4
2023-04,2023-04-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,4.0,6400000.0,4.0,0.0,0.0,0.0,0.0,1.3333333333333333,4.0,0.0,0.6666666666666666,0.5714285714285714,2023,4
2023-05,2023-05-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,2.0,520000.0,4.0,4.0,0.0,0.0,0.0,2.6666666666666665,4.0,0.0,1.3333333333333333,1.0,2023,5
2023-05,2023-05-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,2.0,4.0,4.0,0.0,0.0,3.3333333333333335,4.0,2.0,1.6666666666666667,1.1111111111111112,2023,5
2023-06,2023-06-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,0.0,1.6666666666666667,1.0,2023,6
2023-06,2023-06-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,1.6666666666666667,0.9090909090909091,2023,6
2023-07,2023-07-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.8333333333333334,2023,7
2023-07,2023-07-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,2023,7
2023-08,2023-08-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,2023,8
2023-08,2023-08-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,2023,8
2023-09,2023-09-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,2023,9
2023-09,2023-09-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,2023,9
2023-10,2023-10-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.8333333333333334,2023,10
2023-10,2023-10-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5,2023,10
2023-11,2023-11-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.16666666666666666,2023,11
2023-11,2023-11-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11
2023-12,2023-12-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,12
2023-12,2023-12-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,12
2024-01,2024-01-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1
2024-01,2024-01-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1
2024-02,2024-02-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,2
2024-02,2024-02-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,2
2024-03,2024-03-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3
2024-03,2024-03-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3
2024-04,2024-04-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,4
2024-04,2024-04-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,4
2024-05,2024-05-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5
2024-05,2024-05-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5
2024-06,2024-06-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6
2024-06,2024-06-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6
2024-07,2024-07-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7
2024-07,2024-07-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7
2024-08,2024-08-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8
2024-08,2024-08-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8
2024-09,2024-09-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,9
2024-09,2024-09-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,9
2024-10,2024-10-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,10
2024-10,2024-10-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,10
2024-11,2024-11-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,11
2024-11,2024-11-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,11
2024-12,2024-12-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,12
2024-12,2024-12-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,12
2025-01,2025-01-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1
2025-01,2025-01-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1
2025-02,2025-02-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,2
2025-02,2025-02-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,2
2025-03,2025-03-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,3
2025-03,2025-03-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,3
2025-04,2025-04-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,4
2025-04,2025-04-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,4
2025-05,2025-05-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,5
2025-05,2025-05-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,5
2025-06,2025-06-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,6
2025-06,2025-06-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,6
2025-07,2025-07-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,7
2025-07,2025-07-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,7
2025-08,2025-08-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,8
2025-08,2025-08-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,8
2025-09,2025-09-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,9
2025-09,2025-09-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,9
2025-10,2025-10-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,10
2025-10,2025-10-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,10
2025-11,2025-11-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,11
2025-11,2025-11-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,11
2025-12,2025-12-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,12
2025-12,2025-12-01,0106-1100-16,"EMBEDDING CASSETTE, 45°ANGLE MARKING AREA, W/REMOVABLE LID & STRIPE HOLES, HISTOLOGY, P.O.M. MATERIAL. WHITE",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,12
2023-04,2023-04-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,4
2023-05,2023-05-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,5
2023-06,2023-06-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,6
2023-07,2023-07-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,7
2023-08,2023-08-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,8
2023-09,2023-09-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,9
2023-10,2023-10-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,10
2023-11,2023-11-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11
2023-12,2023-12-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,12
2024-01,2024-01-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1
2024-02,2024-02-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,2
2024-03,2024-03-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3
2024-04,2024-04-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,4
2024-05,2024-05-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5
2024-06,2024-06-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6
2024-07,2024-07-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7
2024-08,2024-08-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8
2024-09,2024-09-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,9
2024-10,2024-10-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,10
2024-11,2024-11-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,11
2024-12,2024-12-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,12
2025-01,2025-01-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1
2025-02,2025-02-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,2
2025-03,2025-03-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,3
2025-04,2025-04-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,4
2025-05,2025-05-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,5
2025-06,2025-06-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,6
2025-07,2025-07-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,7
2025-08,2025-08-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,8
2025-09,2025-09-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,9
2025-10,2025-10-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,10
2025-11,2025-11-01,10,CC SPUIT 10 CC,BOX,3.0,795000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,11
2025-12,2025-12-01,10,CC SPUIT 10 CC,BOX,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.5,0.25,2025,12
2023-04,2023-04-01,11803,Biosystem Glucose 1x50ml,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,4
